id,news_url,title,tweet_ids,labels,images
gossipcop-941057,https://www.bbc.com/news/uk-44354261,Netherlands to host fifth Invictus Games in 2020,1003609868417290243	1003610973607997440	1003611249156947968	1003612147727810560	1003612881001287680	1003615763733893120	1003619454813552645	1003619512506372098	1003624434501025794	1003624751535779841	1003633358734352389	1003633373594767364	1003633376182657024	1003633513583857664	1003633524988108800	1003633524929433600	1003633533032812546	1003633535868198914	1003633620551196672	1003633817222074369	1003633829792436224	1003633845118423040	1003633988064497665	1003634025305604097	1003634032469577728	1003634030221373440	1003634088010493952	1003634109858578434	1003634120000450560	1003634259272372226	1003634289328709632	1003634293753679872	1003634370488528896	1003634508283957249	1003634519684067329	1003634683505266688	1003634814942154752	1003637598051418112	1003645116865638400	1003650073836818432	1003652901158318081	1003659884808712192	1003689675112845314	1003689740976058370	1004013817175724032	1004075629531271168	1004075688641617927	1004409798606008321	1004412563176636417	1004414331881050112	1004414631883038720	1004416335428796417	1004444538553884672	1004457446394523648,0,"['976_549__101867963_8737404d-a512-4db7-b77b-77eab265dd17.jpg', '2048_1152__98091292_gettyimages-856074654.jpg', '976_549__101867960_hague.jpg']"
gossipcop-871252,http://redtri.com/the-most-epic-pool-floats-on-amazon-we-want-them-all-now/,Best Pool Floats for Summer,893215666681126912	893217630307438600	893217943164563457	893217970037641216	893218204738347008	893223519940599808	893225300397391872	893226843431632902	893226995353403392	893226996641087488	893227402591166465	893238582281777153	893247996988727300	893248053368508421	893248148646367232	893248177654157317	893248175091449856	893248174311256064	893248184314712064	893248194267709441	893248318557630465	893248331081818113	893248436291727368	893248462606749696	893248463600791553	893248699182329856	893248727066058753	893248748289175552	893248752684855296	893248758850473986	893248918846410752	893248930292674560	893248936722432005	893248989805641728	893249011460829184	893249029542481920	893249087964925957	893249093354627072	893249154490798080	893273135092453376	893280837218717696	893313576898834433	893443087707643905	893586507524526080,0,['1200_675_best-pool-floats-amazon-jumbo-avocado.jpg']
gossipcop-927561,https://www.today.com/popculture/wwe-stars-john-cena-nikki-bella-split-after-6-years-t127103,WWE stars John Cena and Nikki Bella split after 6 years together,985701595554959360	985703177516445696	985703749476904960	985704432712273920	985705090303582208	985705496492560384	985705944469377024	985706036299526144	985706906181304320	985706905652768768	985707457665257472	985707825547632645	985707910926950400	985708550075961345	985709630398631936	985709778205896706	985710842598567936	985712239498940417	985712890559672320	985712989566271488	985714606088773632	985715722079866881	985715771631218689	985715782385635329	985716650006556672	985717691649613824	985718287672725504	985719717884256256	985720424389459968	985722081965891585	985726314748489728	985727293648650241	985729239050833921	985729708448014336	985729765591146496	985730400403296256	985734803390480389	985735649905881088	985740838457180161	985742098581291008	985742104583274497	985743585428606976	985747168018317313	985748417321295872	985749225429495808	985751511727669248	985752296142274560	985752429114228737	985755277004750848	985758344152518656	985758484330401793	985758485928448001	985758503708037120	985758506086227968	985758534569775104	985758565729210368	985758793970737152	985758987147718656	985758997415432192	985759001999740928	985759013420838912	985759214122520576	985759228358025221	985759239565185024	985759313145757696	985759333299433472	985759470851645440	985759513365090304	985759536748400642	985759538799370240	985759590976454656	985760383716573184	985767424409636864	985767503115636737	985768665424343041	985772615112376320	985773131972403201	985774099325648898	985775843615084544	985777854968422401	985779954141941760	985780089169248256	985780087537758208	985784430378831872	985784869702787073	985784904398065664	985785061101506560	985786338850066432	985786548468830208	985786941319929856	985787383097393153	985787379951652864	985787486143066112	985787891291848705	985788171999961088	985789895917518848	985794584402776064	985797547804545024	985798259359744000	985798265999413248	985798855408177154	985802053728591874	985802299443363840	985812974173605888	985816754726326272	985822639003394051	985823920292057088	985824855621709825	985835056924119041	985835192777617408	985836530026598401	985847259354009602	985849678515367936	985855322999934976	985862500481748997	985869180376354816	985870943439540229	985872847653494784	985873176314961920	985878561818120192	985881346986926080	985884636738924544	985892078038257664	985893844758736897	985902730941255682	985905046356344832	985907028613791744	985907060083748864	985911198251184130	985915369419309057	985917267308359680	985920850670047232	985925797771907073	985940890878279680	985944717727797248	985951760396181504	985955009564151810	985955997993717760	985968957319507968	985983671915118598	985992482583449601	986028721554403328	986028721223053312	986041065915510785	986121855777034240	986124641071706112	986124652874485761	986124658679394304	986124668741578752	986124673497882625	986124728120291328	986124945347362817	986125123202711552	986125130693824512	986125130303721472	986125203209105408	986125210855276544	986125387691364352	986125391508238337	986125414694301696	986125422709628928	986125444163493888	986125642579238912	986125680638353408	986125702675222528	986125732714774528	986125732106694656	986152660243042304	986188812442308609	986212987491975170	986233597173649408	986255450227269632	986292126127308801	986317217569673217	986367862020427776	986398461888262144	986398482297704449	986398492590518273	986398500211568641	986398545078112256	986398701672456193	986398704595857409	986398709360529408	986398759830552578	986398768420544518	986398972653776896	986398982199967744	986399022515740672	986399037107658754	986399051762601985	986399429581295616	986399448019456002	986399461776781312	986399487856906241	986399520052465664	986399531741995008	986399611882541056	986514955124998145	987033612871716865	987298094420283392	987299997296324609	987303136284069888	987306138210390017	987307162610348032	987308404745162753	987312680976506880	987314694766628865	987321485919510528	987322515721805824	987335333774798848	987619120068866048	988026400019025920	989431898266046464	1007990220715954178,0,['760_428_john-cena-nikki-bella-today-tease-180416.jpg']
gossipcop-923909,https://people.com/movies/tiffany-haddish-signed-nda-wont-reveal-who-bit-beyonce/,Tiffany Haddish Says She Won't Reveal #WhoBitBeyoncé Because She Signed an NDA,979433269983940609,0,"['1333_2000_tiffany-haddish-4-2000-1-03476733de1e445fbb8d71d8e099ecab.jpg', '1333_2000_tiffany-haddish-2-2000-2-4681942969cf445481eb1d6df0a6f876.jpg', '1500_1495_tiffany-haddish1-9320dfcb1de0429681635964de9485ef.jpg']"
gossipcop-947470,https://www.loudersound.com/features/the-10-most-american-songs-ever,The 10 most American songs ever,,0,['250_250_fgj1r0yj62gelw0f-16742129324619-250-80.png']
gossipcop-939232,http://toofab.com/2018/11/26/shawn-mendes-straight-gay-sexuality-hailey-baldwin-relationship-justin-bieber/,Shawn Mendes Sets Record Straight About His Sexuality and Relationship 'Limbo' with Hailey Baldwin Before Justin Bieber,1000131308239183872	1000131414665433089	1000133348491132929	1000134245803810816	1000135378630795264	1000138871844298758	1000139451580932096	1000148263285112832	1000160081353162752	1000160163406360577	1000165885913399296	1000171732974612481	1000171750800404480	1000171958275846144	1000171970049269760	1000171983747846146	1000171982841962501	1000171995739418625	1000171993294045185	1000172186773131264	1000172200903806977	1000172240007294976	1000172241827565570	1000172254058242048	1000172252837699584	1000172293379764224	1000172292201172994	1000172296978485250	1000172303823659008	1000172303144103937	1000172311339814913	1000172332177084419	1000172331929669632	1000172331493359616	1000172338745364480	1000172342860017664	1000172342729900032	1000172345724727297	1000172352406216704	1000172393615314944	1000172404432351232	1000172448120233985	1000172456894697472	1000172454273273856	1000172458597670913	1000172464314437632	1000172468684951553	1000172579578171393	1000172588486840320	1000172614105657345	1000172626038476805	1000172719286177792	1000172730623414272	1000172746112929793	1000172743936094208	1000172749212577793	1000172754774175744	1000172759459168257	1000172756468686848	1000172869903683584	1000172880087388161	1000172994847789056	1000173006839312389	1000173004641525760	1000173015693488128	1000201890494402560	1000210589027831808	1000224594475745281	1000225715302756353	1000271446935994370	1000272639875866624	1000273676925890561	1000355322471616512,0,"['300_450_b492210159b942b7af2e2bf0546c83c4_xs.jpg', '300_450_b1ad7f9d39ae50698c3f89b1acb07e54_xs.jpg', '420_315_e1db0dcc56a0400aaa60e129572f8294_sm.jpg']"
gossipcop-890135,https://www.dailymail.co.uk/tvshowbiz/article-5028079/Corey-Haim-s-mother-calls-Corey-Feldman-scam-artist.html,Corey Haim's mother calls Corey Feldman 'a scam artist',924756753992036353	924756775311757312	924756810787147776	924757035664654336	924757049216561152	924757342163386368	924757512649285632	924757754232705024	924757835417825282	924758429440323584	924764547931672577	924764593288859653	924767077566730241	924769633823088640	924769856918081536	924773680298815489	924776477132025856	924776926610444288	924780075333058561	924780528099823616	924783558421512192	924795054564302848	924809863691091968	924813125131517952	924819216766775296	924819249864036353	924819273884880896	924819282650943488	924819468022374401	924819534317486080	924819541171081216	924819539849891841	924819557193322497	924819575191064576	924819579133661186	924819599379574785	924819812936712197	924819859019624448	924819917387464704	924819950052757504	924819967534682112	924820012321435648	924820051013832704	924820117283885057	924820217032773633	924820229649203205	924820275191013381	924820278504579072	924820324558036992	924820345021968384	924820598924115969	924820742008639489	924851321835962369	924858913278771200	924888199843012608	924943720658616322	924957342361378816	925013451654692864	925101274021888000	925153278475857921	925800124021989377	926229939816349696	938092443391717376	939543261848403969,0,"['634_367_45CA305200000578-5028079-image-a-23_1509242120503.jpg', '306_533_45AA53E400000578-5028079-Salvo_Judy_Haim_L_called_Corey_Feldman_46_a_con_man_amid_the_act-a-20_1509242120427.jpg', '634_358_45CA305900000578-5028079-Firing_back_Feldman_issued_a_series_of_tweets_in_response_to_Jud-a-25_1509242120725.jpg']"
gossipcop-869602,https://www.bbc.com/news/world-us-canada-45987123,Caitlyn Jenner: Trump 'relentlessly attacking' trans people,890414742501773312	890414902363508736	890414958764322816	890416433842212864	890416586506547201	890417733765971969	890417870861152256	890417881359544321	890417884362571776	890417938179780609	890418009361178624	890418247668912128	890418473586839552	890419074009890816	890419551703371776	890421652831514626	890421650390487040	890421668362977280	890421670909022214	890421688550256640	890421765868056578	890421789796352001	890422607031525377	890423716919861248	890423777720508416	890423830409342976	890425036020043776	890427260951420928	890427642821959680	890428221837201408	890428894716858368	890429174917341184	890429214964547584	890429859549376513	890430106610446336	890434879778959360	890436866696261636	890437611654979585	890443871380922368	890444748929941505	890446351133163520	890451721650098176	890451996024745985	890452160105910273	890452325084659712	890452343732547584	890452360610422784	890455678321655812	890466472694353920	890471820234641408	890472322674679812	890474372149936128	890482379936190464	890490479459966976	890492508924399617	890492518705397760	890492516893548544	890492520265793537	890498027529437184	890503174510985217	890504616835559424	890519575426547714	890534365490429952	890534612514078720	890545673069879297	890551127925694464	890551132266692608	890563898297864193	890563961317236737	890571719773126656	890577519069605888	890594301629124608	890600454471639042	890600456933724160	890600460528140288	890602813931241472	890611822910251008	890611907287109632	891085353767096324	891100940891176960	894036045846773760	894711022354931717	896928461712891904	898192324882292737	900954063105282049	901146986522583042	901202065791340544,0,"['976_549__97540522_mediaitem97540521.jpg', '976_549__100552640_mediaitem100552639.jpg', '976_549__103959367_gettyimages-1052725590.jpg']"
gossipcop-863338,https://www.thewrap.com/game-of-thrones-betrayals-data/,Who is 'Game of Thrones'' Slimiest Snake? Infographic Tallies the Results,879407457981935616	879409202686554112	879409690119094272	879409731651215360	879409744204537856	879409770276376578	879412835725578240	879413004957175808	879413019184377856	879414582858698752	879415591995682817	879423374203785216	879423388053372928	879423629565603842	879424353775104000	879425954791038976	879425967097126912	879425993437347840	879438391678451712	879444303264841732	879454710889160704	879515224923021312	879547758864158721	879601422886739968	879791598699110400,0,"['300_208_WRAPPRO_500x500px_1-e1680203917297-300x208.png', '1200_1440_2023-EMMYS-LS_Cover_FINAL2-1200px.jpg', '936_527_game-of-thrones-littlefinger-936x527.jpg']"
gossipcop-849661,https://www.dailymail.co.uk/femail/article-3814480/Those-supermodels-come-SUPER-money-Gigi-Bella-s-dad-Mohamed-Hadid-shows-palatial-Bel-Air-home-Harper-s-Bazaar-Interiors.html,Gigi and Bella Hadid's dad Mohamed shows off his palatial Bel Air home,,0,"['634_357_38ED916100000578-3814480-image-a-46_1475176826404.jpg', '634_476_38ED91FE00000578-3814480-image-a-70_1475177049840.jpg', '634_792_38ED919E00000578-3814480-image-a-62_1475176984202.jpg']"
gossipcop-921033,https://www.dailymail.co.uk/tvshowbiz/article-6244563/Kim-Kardashian-tells-Kourtney-pregnant-Khloe-look-like-f-ing-clowns-KUWTK.html,Kim Kardashian tells Kourtney and pregnant Khloe 'you look like f***ing clowns' in KUWTK,,0,"['634_388_5107FCB200000578-6244563-image-a-25_1538751516505.jpg', '634_672_51081F7000000578-6244563-image-a-28_1538751891740.jpg', '634_357_5107F01800000578-6244563-image-a-24_1538751342518.jpg']"
gossipcop-900182,https://www.today.com/popculture/lenny-kravitz-weighs-daughter-zoe-working-his-ex-fiancee-nicole-t145129,Lenny Kravitz weighs in on daughter Zoe working with his ex-fiancee Nicole Kidman,,0,"['760_760_lenny-zoe-kravitz-nicole-kidman-today-square-181213.jpg', '760_428_tdy_pop_klg_chat_kidman_180629_1920x1080.jpg', '760_1083_lenny-zoe-kravitz-nicole-kidman-today-inline-181213-04.jpg']"
gossipcop-880991,https://people.com/tv/carson-daly-mom-pattie-daly-caruso-dies/,Carson Daly's Mom Pattie Daly Caruso Dies at 73,909649545583194112	909649555372646400	909649593763225601	909649593058582528	909650360490487809	909657124073910272	909657796752363525	909658010275811328	909658010254852096	909658012524060672	909658011198644224	909665562422161409	909674837613916161	909718380466159617	909756826648023040	909762989259202561	909763659462832129	909763822814138368	909764064414494720	909764092847681541	909764089160847361	909764568108326913	909764609569181699	909764984753807360	909766198417674241	909766482195767296	909766497983111170	909766625225695234	909767357651861504	909769582767984640	909770227851956224	909770248202711040	909770534476566533	909771631085662208	909771653802012673	909772498883039232	909772980418482181	909773112748654597	909773135121018880	909773495478902784	909775429128552448	909775489174265856	909776340831703040	909777077297205248	909777188542713856	909777565530722308	909778029018255361	909778456224903170	909778778703966208	909780391061417984	909784672783257600	909787480437678081	909789630530125827	909790217263108097	909790261802360838	909790620130136064	909791038784589830	909791141809111041	909791308935499778	909792406932824064	909792522721021952	909794073095163904	909794315219738624	909794998270312448	909795838028845058	909795844722909185	909796429018710016	909796467627368449	909797370241589248	909798128349536256	909799230172274688	909800202407632902	909801284324155392	909804980629934080	909805753476685824	909806746679386112	909806752119451649	909806750513078272	909809451905019910	909811513485008896	909816992122642433	909817018114822144	909822039426400256	909822533674795009	909824876982267904	909828311106359296	909840737705103361	909900124758986752	909908631880998912	909910490507292672	909911413208047616	909933225673453569	909949730901209089	909958198412455936	909985211256934400	909990621124939777	910016161189830656	910035573389365249	910098705105195010	910099314579517440	910157101447700485	910198282760196096	910202026616872960	910202127376637953	910205929932632064	910206059234627590	910209712943181825	910245384794132480	910548295306670080	911051578500509696	912172784138125312	912172906955853824,0,['1211_2000_carson-daly-a64efd6586354a0d99d505ec4157308d.jpg']
gossipcop-861830,https://www.hellomagazine.com/healthandbeauty/health-and-fitness/2017062039987/michelle-obama-fitness-routine-bootcamp/,Michelle Obama shares details of her boot camp fitness routine,876836027226345472	876838853490987008	876839988092174336	876840062478110723	876840366812606464	876840428598960128	876840586531160064	876840641451491328	876840810460794880	876840832472461312	876842211685617664	876842359052423169	876842360474173440	876842421769846784	876842656113897472	876843731822837760	876844063047245828	876844145557598208	876844899320164352	876844945952395269	876847176374263809	876848343401549824	876849478900355073	876850079658672128	876850452272488448	876851484519825408	876852508282339332	876853105018753024	876853156084428801	876853162778517505	876853194705555457	876853227425341440	876853249982291969	876853369859702787	876853374263668736	876853618418364418	876853659497357312	876853677490925569	876853704258977792	876853702497370112	876853702363099137	876853714472116227	876853813797376002	876853860425281536	876853885322878977	876853931091034112	876853929686044672	876853974237937664	876853997377925121	876853996501311488	876854210033332224	876854209605488640	876854227670364162	876854363121111040	876855539199770625	876858410079322112	876860851252326402	876868219792785409	876870980135788544	876874912232751104	876874946588229632	876875033091506176	876882305393975296	876887913157591043	876898417703661568	876903574264889347	876903583345717255	876903619995459584	876922417137856512	876932297127206912	876965678091300870	876968794635341824	876989350147493892	877016171765276672	877027241254764544	877030478267789312	877074144474562560	878151659590778885	880216563516833792	880370275338117120	881621725368025088	882396661716144128	882803763831910400	883405105290035200	884248586824888321	884621230472544256	884962076459900929	885656680771444736,0,"['594_596_761d88a8a04f-michelle-obama-workout-1-a.jpg', '1080_1080_7a7a18f6fdae-queen-camilla-misses-pre-coronation-events.jpg', '1080_1080_54a7643c9fe6-king-charles-fingers.jpg']"
gossipcop-876887,https://people.com/home/drew-scott-linda-phan-wedding/,Drew Scott Is Married! The Property Brothers Star Weds Linda Phan in 'Magical' Italian Ceremony,903021666070138896	903022915188293632	903024573905461248	903024580150820864	903024634987249664	903024819905683458	903025150982897664	903025743017455617	903026158077431810	903026233788813316	903027269681086464	903027526410395648	903029142102216704	903029645712297984	903029764625182720	903030162907910145	903030269489405952	903030490235588613	903030781169324034	903031415113228288	903031521082269696	903031785734512640	903035375567941632	903035524805529600	903035673728376832	903035884315992064	903039641401438208	903054973826629633	903059101860712449	903132249524027392	903198121727074304	903206821153751040	903206923801169920	903225900941979648	903427731769176064	903800061112356864,0,['1500_1000_drew-linda-wedding1-1-2000-1bbd03f20fab44baabf3e1a23b1da3f9.jpg']
gossipcop-891642,http://wstale.com/celebrities/mandy-moore-celebrates-national-candy-day-epic-throwback-gif/,Mandy Moore Celebrates National Candy Day With Epic Throwback GIF,926854821080055809	926858369725599744	926858853945286656	926859403332120576	926859426295840768	926860111645151233	926860876719648768	926860913369538560	926861172783091712	926864249284186112	926864563194220544	926864742781718528	926865896437510144	926866036711882752	926866546995195905	926867671408398346	926867994097090565	926868065257754625	926871178224037888	926871878043684865	926872744347754496	926873644743233536	926887372536590336	926890501910999040	926895339969245185	926896433382477824	926898032364449795	926933081147109376	926938302577483776	926952099883114496	926953217518288896	926970118294462465	927001852423663617	927128432160460800	927167736417013764	927502319612284928	927599635182563328,0,"['700_496_Loose-Womens-first-live-UK-tour-set-to-rake-in-whopping-1.6m-at-box-office-700x496.jpg', '700_496_Still-Not-Using-Retinol-Heres-Your-Beginners-Guide-700x496.jpg', '700_496_Tributes-paid-to-brave-Beaus-fight-against-rare-and-deadly-childhood-cancer-700x496.jpg']"
gossipcop-924328,https://people.com/tv/teen-mom-2-chelsea-houska-38-week-baby-bump-photo/,Teen Mom 2's Chelsea Houska Shares 38-Week Baby Bump Photo,979810283651850240	979810452547891210	979811032418930689	979811336526991360	979811358966300672	979812777538801664	979813052949450752	979813904539938816	979823046679715840	979828878486073344	979834522031349761	979834688121524225	979834693251104769	979834698099720192	979834709080461313	979834710468722690	979834721248141312	979834745914785792	979834935275028481	979834951540658178	979834957332967424	979835192419520512	979835194227220480	979835223725826048	979835241631186945	979835239584489473	979835247704625152	979835267497504776	979835268021833729	979835458397048832	979835456799068162	979835466592718848	979835484544356352	979835514298789888	979835531474464768	979835704011304962	979836690431963138	979844354553667586	979844727473188864	979899023107788800	979913911532126208	979950940877881344	979978159792717826	979979053955452928	979999586369658880	980075292373942272	980075314452758528	980075335147511808	980094257431064577	980129237746180096	980135408183988225,0,"['1118_2000_chelsea-houska-1-2000-940ae1d76fb94a0caea797a9b6beb5c8.jpg', '1108_2000_chelsea-houska-2000-ae5935fd3a124a979904d8ebe2ab72aa.jpg']"
gossipcop-869053,https://www.dailymail.co.uk/tvshowbiz/article-5819081/Kailyn-Lowrys-ex-girlfriend-Dominique-Potter-says-Teen-Mom-2-star-constantly-deceptive.html,Kailyn Lowry's ex-girlfriend Dominique Potter says Teen Mom 2 star was constantly deceptive,889683780327415812,0,"['634_953_4CE1B5E200000578-5819081-image-a-54_1528410875517.jpg', '634_559_4D073D1400000578-5819081-image-a-52_1528410843110.jpg', '634_478_4D073D6000000578-5819081-image-a-53_1528410850124.jpg']"
gossipcop-902880,https://people.com/tv/kyle-richards-husband-speaks-out-after-home-burglary/,RHOBH Star Kyle Richards' Husband Speaks Out After Home Burglary: 'Nothing Replaces Family',947237715153686529	947238062051995649	947240641825820673	947240720389300230	947240727163080705	947240913927049216	947241039064047616	947241044772622336	947242467375616000	947243490127294465	947243979539734528	947244592142761984	947244677995970560	947244784057569282	947244902026530821	947246007556943872	947246136510709760	947246691740147712	947247139092082689	947248192772390912	947249002696802304	947251983727112193	947255514416762881	947256081180278784	947256872628817921	947257182487306240	947258334591291397	947258572454486017	947259905383202816	947261885350580226	947262092838686720	947262114217037824	947262115471151104	947262114581958658	947262137310773248	947262301165506560	947262320430014465	947262326159364096	947262331389644800	947262394258132992	947262432824709122	947262546360328194	947262553117413376	947262571626876935	947262578119598081	947262584658513926	947262603352596480	947262607588839429	947262619605458944	947262628979724288	947262627771830274	947262644024741894	947262805492760576	947262847859482624	947263085869518849	947263135760699392	947263555832758273	947266168804569090	947271755370033153	947276881602035712	947306075698507777	947315396826271744	947318904417931264	947425737178583041	947492680644231168	947493329217970178	947571857150169089	947572120565047301	947572147945398273	947573277148569606	947573613842100224	947573646280855552	947573865416482818	947574163237212162	947574405907013632	947574467542253568	947574487674998784	947574494884958213	947574845633630209	947576869615837184	947577607553511425	947578141777842181	947579378514452482	947579555123953664	947580880649932801	947582430491357185	947589798059036673	947590304349278209	947594291517493249	947594998664404992	947594997733269505	947594996521189376	947595000312770562	947600069968171008	947607178873049089	947634247522590720	947635137193406464	947720273754836992	947753001770455040	947841670812524544	947879036176551941,0,"['1186_1154_mauricio-kyle-richards-9fde8918c40f40f785a719402c0fcb7f.jpg', '1190_1158_mauricio-kyle-richards-c-1-d3ad3dc0f9944a6084d879e884473063.jpg', '1194_1160_mauricio-kyle-richards-b-1-0f223176c75d489c9efe8c1e6f60841b.jpg']"
gossipcop-884532,https://www.dailymail.co.uk/news/article-5533829/Prince-Charles-demanded-Queen-rid-favourite-courtier.html,Prince Charles demanded the Queen get rid of her favourite courtier,915279054567297024	915279292468224000	915279692428652544	915279888785002501	915281844928520192	915283327707467777	915283386213609472	915284166442389505	915284409653370880	915284458797858816	915284492297830402	915287712827133952	915288040435617792	915290480002441216	915293301028290560	915298360877359107	915310772695257088	915314207029170177	915320244935233536	915323250871324674	915336543665033216	915382478889725952	915382769743777793	915406714391982080	915469871206498306	915477398073888773	915652892710797313	915810580266651648	915913714183766017	919146733283758080,0,"['634_423_4A73665D00000578-0-image-a-41_1521754327353.jpg', '306_563_4A73664F00000578-0-image-a-33_1521754104816.jpg', '634_472_045011E70000044D-0-image-a-48_1521755129310.jpg']"
gossipcop-854540,http://toofab.com/photos/pirates-of-the-caribbean-dead-men-tell-no-tales-premiere/,'Pirates of the Caribbean: Dead Men Tell No Tales' Premiere,370946671720411137	602149128890613763	848847526589603840	857069010554281984	863114057741684737	863114056755838976	863114054667128834	863114059855548416	863408497366577153	863408508414427137	864239243148787713	864563630787895297	865004141352935429	865366410729578496	865541793101750273	865555948743434242	865556564152786945	865556570930683905	865556619102310401	865562803939155969	865562809240702977	865562806627647489	865562977193213953	865563332840800257	865563655672217604	865563782289825792	865564372566921216	865564417123012610	865564893872705536	865564892610166785	865564899660910593	865564905004335104	865565162031284225	865566177434755072	865566244530827264	865566244174352385	865566248095989761	865566257252253696	865566269239508994	865566330153345025	865566350906843136	865566430921605120	865566769607344128	865568681333407744	865569837816446976	865569847840841728	865569924722372609	865570325727240192	865572158394613761	865572829181464577	865590766134939648	865592919121694720	865594843602579456	865595258360528897	865598484296028160	865607583549095938	865703820881522688	865716067833831425	865766268170842112	865808823549804544	865847102995410944	865907720641236992	866026273080057859	866047897908989952	866057011896750080	866081152284606464	866109897275916288	866284130732044290	866284178513571842	866284229545668608	866315356754890752	866336456670707712	866715283137806336	866715282101940224	866715288305324034	866715301328568321	866760585035132928	866760584234225664	866760586108993537	866760591083438082	866775953602736128	867178336090550273	867500714012155906	867779951570722820	867780616749670400	867782658314702849	867786948324323328	867788139112275969	867788138088849408	867788162449395712	867793111854043137	867795223870623744	867795236516491264	867795261757825025	867795274596528129	867795286948708353	867795299544289280	867825187131097088	867843468185489409	867844082327891968	868001014699499520	868169367481176067	868180687878209537	877745046723940353	881036710972280834	915374427403034624,0,"['420_315_40e2c8ac5fee4814843b6c2b7662a147_sm.jpg', '420_315_3935b7e53f29434eb23b7801bcb8a1fd_sm.jpg', '420_315_8cdcc8dfea4b4c4e9bdefd6d3b4bc1d1_sm.jpg']"
gossipcop-941742,https://people.com/home/fixer-upper-chip-joanna-gaines-fined-epa-lead-paint-violations/,"Chip, Joanna Gaines $40,000 EPA Penalty for Lead Paint Violations",1004503799522832385	1004621793242550272	1004622903076446208	1004623619169931264,0,['952_1198_screen-shot-2018-04-02-at-2-59-40-pm-3b639b84ace44a229f2d69d426d59fd2.png']
gossipcop-893775,https://www.today.com/popculture/gene-simmons-stands-controversial-comments-women-i-m-not-saying-t118809,Gene Simmons stands by controversial comments on women: 'I'm not saying life is fair',930528304796487686	930528345145729024	930529371458342914	930529816457101312	930530425377886208	930531623606587393	930532592679571456	930534749877219328	930541146740228098	930541623125016577	930542146360414208	930569626047647745	930569629495365634	930569645077254146	930569671224553473	930569684465930246	930569840548564992	930569844294127616	930569855111258113	930569854545022976	930569890733481984	930569983100416002	930570065484886018	930570071075893249	930570070035755009	930570138717491200	930570166517280769	930570195848048640	930570344766803971	930570358893219840	930570402837008390	930570601764450307	930570617082040320	930570623537082368	930570623390244864	930570625911017472	930570649151647744	930570833801736197	932322710121742337,0,['760_428_2017-09-12T14-37-24-1Z--1280x720.focal-760x428.jpg']
gossipcop-926811,https://people.com/parents/jordin-sparks-dana-isaiah-bonded-son-dj/,Jordin Sparks and Dana Isaiah's Son DJ Has 'Bonded' Them,992849141633114112	992849432168292355	992850347399041025	992850611472424961	992851194765770753	992851742193729536	992852755256565761	992852921917190144	992853940382269440	992854050151559168	992855956617773056	992856266102878209	992856507912892417	992856681800351744	992860205498040320	992860489548840960	992863627039428610	992865250755207168	992865280748498944	992871807643402245	992873597541670912	992874610076147713	992874641600507904	992874668737683456	992874718297493504	992874863869259776	992874878444466177	992874884123545600	992874883750203394	992874913936695298	992874918160322565	992874916402880514	992875110423060480	992875108208463872	992875123521835008	992875131352567808	992875140571652096	992875143427969024	992875149148946432	992875145458044928	992875150419857411	992875320272392192	992875445199794177	992875454133653504	992875483191758848	992875497007828995	992875624028164097	992875647096836098	992875651144278016	992879242437259264	992886285529305088	992891352219140097	992896745536307200	992950575292530688	993023905479692288	993084366971654145	993091260549394432	993131891015454720	993187751494389762	993309288155238406	993891114737393664	1003538881092968448,0,"['1491_994_jordin-sparks2-1-d2149b8b4ed04b41bc9e3863a9c0b021.jpg', '1291_907_jordin-sparks3-1-127c3342cbce475c8c41d55c7f5707f6.jpg', '1036_1264_jordin-sparks1-881b8a9115ca496d98b09a98afa58aba.jpg']"
gossipcop-866811,https://www.dailymail.co.uk/news/article-2246293/Serena-Williams-dismisses-claims-fellow-tennis-player-Caroline-Wozniacki-did-racist-impression-says-mock-way-again.html,Serena Williams dismisses claims fellow tennis player Caroline Wozniacki did a 'racist impression' of her but says she should not mock her in the same way again,885683442431791105	885702194972045312	886064865546317824,0,"['634_823_article-2246293-1667D8B8000005DC-500_634x823.jpg', '634_397_article-2246293-16681B27000005DC-667_634x397.jpg', '634_883_article-0-1667C348000005DC-781_634x883.jpg']"
gossipcop-848776,https://www.dailymail.co.uk/tvshowbiz/article-4484014/Tom-Daley-wedding-cake-nuptials.html,Tom Daley and Dustin Lance Black share wedding photos,861508529395449858	861512109930229760	861574442845077505	861603780177145856	861623738583973889	861633494061068288	861634524911980545	861634540644814849	861634565768695809	861635213826416640	861635804740722693	861635964632018944	861637046414307331	861638115265454080	861639797961576450	861640789884981248	861641036879208448	861642788856893442	861643232853315584	861653206366945281	861653227325997057	861653226654883841	861653224800964608	861653228693344256	861653228290621440	861732654395338752	861813703670419456	863438967370330112	864631287998447616,0,"['470_690_4017F66F00000578-4484014-Honeymoon_period_The_newly_married_couple_headed_out_for_a_Bucks-m-353_1494248775331.jpg', '962_976_4015981F00000578-4484014-I_do_Tom_Daley_and_Dustin_Lance_Black_took_to_their_Instagram_pa-a-338_1494248750210.jpg', '634_675_3E88E01500000578-0-image-a-1_1490205941892.jpg']"
